macula_greek_word_id	sense_number
n54003002006	1
n44028006026	1
n42011008011	1
n44018015021	1
n40017004013	1
n48004021007	1
n40016015008	1
n46014037005	1
n46010006009	1
n42002006005	1
n42011001005	1
n41009005013	1
n44018028011	1
n58005012004	1
n43001046010	1
n48006003005	1
n42020041009	1
n42023002022	1
n45015016003	1
n46007032005	1
n49001004009	1
n42009018005	1
n44019001007	1
n45002019005	1
n43007004012	1
n45014014018	1
n42014026035	1
n62002009006	1
n42019011011	1
n47007011030	1
n42009033020	1
n44008009018	1
n46007025017	1
n50004011013	1
n59001018008	1
n45007003024	1
n46011019007	1
n50002006010	1
n44017029021	1
n42005012005	1
n44013025011	1
n56001007006	1
n47005009010	1
n46011016006	1
n41014064013	1
n56002002003	1
n44018003005	1
n56003002004	1
n44017018027	1
n50003008007	1
n46003018008	1
n45009003004	1
n45001022002	1
n45016019016	1
n44015017005	1
n46015023006	1
n44003020005	1
n47006014003	1
n60003007011	1
n43019038015	2
n58011023004	1
n66006015023	1
n43012036018	1
n40005014010	1
n40011025019	1
n40025025004	1
n40025018010	1
n66006016012	1
n42018034011	1
n51003003007	1
n43008059010	1
n42019042016	1
n66002017018	1
n40013044015	1
n54005025012	1
n40013035016	1
n40013044008	1
n44012007011	1
n42014013007	1
n42014021031	1
n40025027009	1
n46006014010	1
n45009017011	1
n65001008008	1
n56001015013	1
n58012015020	1
n43018028023	1
n56001015007	1
n47011009023	1
n61002013010	1
n49005027010	1
n44015016013	2
n45011003009	1
n41002021020	1
n41002021008	1
n40009016009	1
n46005007003	1
n46005008006	1
n40009017007	1
n42005037008	1
n42005036028	1
n42005039010	1
n45006006005	1
n62002007009	1
n62002007017	1
n49004022008	1
n42005036017	1
n51003009007	1
n42005039004	1
n40013052026	1
n41002022008	1
n47003014018	1
n45009028005	1
n44027041024	1
n41004037008	1
n40008024015	1
n40014024014	1
n65001013001	1
n45001028009	2
n61002020009	1
n51002002018	1
n54002004008	1
n51003010008	1
n56001001013	1
n45010002011	1
n51001009019	1
n51001010016	1
n61001002007	1
n49004013012	1
n58010026009	1
n49001017020	1
n55002025013	1
n55003007006	1
n45003020014	1
n57001006010	1
n50001009014	1
n61001008019	1
n61001003016	1
n44002017037	1
n44003016013	1
n44003007011	1
n44016005005	1
n44027016001	1
n45001029012	1
n44027011008	1
n40007015016	2
n46006010010	1
n46005011022	1
n46005010012	1
n42018011020	1
n44007046010	2
n61001013010	1
n61001014008	1
n43011042013	2
n44025007004	2
n55002016005	1
n56003009011	1
n42005026015	1
n40005015009	1
n42011033010	1
n41004021011	1
n45001031003	1
n55003003001	1
n48003017014	1
n42013008012	1
n58003010002	1
n44007036019	1
n42003001002	1
n44019010005	1
n42002041007	1
n42008042007	1
n43002020008	1
n42008043008	1
n42002036018	1
n66020006034	1
n42015029010	1
n44009033009	1
n58003017005	1
n44024010012	1
n58001012017	1
n44013021017	1
n42013011007	1
n42004025021	1
n61003008018	1
n44007042025	1
n66020005011	1
n54005009005	1
n47012002006	1
n43008057008	1
n44007006020	1
n44004022001	1
n44024017002	1
n66020002019	1
n42012019012	1
n45015023019	1
n42013007008	1
n41005025008	1
n48001018003	1
n42003023007	1
n48002001004	1
n44013020002	1
n66020004058	1
n66020007006	1
n40009020006	1
n43005005009	1
n66020003023	1
n61003008015	1
n42013016014	1
n42002037005	1
n42002042004	1
n41005042010	1
n44007030003	1
n47005009005	1
n47005006007	1
n47005008011	1
n45012008008	3
n42003011009	2
n49004028016	2
n52002008005	1
n45001011007	1
n60004009005	2
n44006001010	2
n50002014004	1
n43007012002	1
n50003017006	4
n42011035001	3
n45016017005	2
n48006001018	2
n47004018002	1
n50002004005	1
n44007059002	1
n40021035016	1
n44007058006	1
n58012020011	1
n42013034008	1
n40023037008	1
n44014005016	1
n42011036021	3
n66008005026	2
n66011019024	2
n66016018003	2
n66004005006	2
n40028003007	1
n42017024004	1
n40024027004	1
n42010018008	1
n40027053008	1
n42022036008	1
n42022035008	1
n42012033010	1
n42010004003	1
n46013001015	3
n66018012033	2
n41006008021	1
n41012041011	1
n40010009007	1
n42005037015	1
n66017002016	1
n66018003004	1
n56002003009	1
n41015023005	1
n45014021008	1
n40009017003	1
n43002009008	1
n41002022019	1
n42007033011	1
n42010034010	1
n40009017017	1
n42005037004	1
n41002022025	1
n43004046013	1
n66016019029	1
n54005023004	1
n66006006024	1
n41002022004	1
n66018013012	1
n66014010006	1
n43002010009	1
n66014008015	1
n42005038002	1
n40009017025	1
n54003008007	1
n43002003011	1
n41002022014	1
n43002010020	1
n40027034004	1
n43002003003	1
n42001015008	1
n66019015028	1
n49005018004	1
n42022031009	1
n50002030009	1
n40009021007	1
n40014036006	1
n41010013007	1
n42018015009	1
n41008022014	1
n41003010009	1
n41006056029	1
n42005013005	1
n42008046005	1
n41005030020	1
n41001041007	1
n41005031016	1
n41005027010	1
n42007014003	1
n40009029002	1
n40020034005	1
n40008015002	1
n62005018023	1
n41005028005	1
n40008003005	1
n40014036014	1
n42008047016	1
n40009020009	1
n42007039024	1
n41006056033	1
n42006019006	1
n41007033019	1
n42008044003	1
n47006017013	1
n51002021002	1
n46007001009	1
n42008045007	1
n42022051010	1
n43020017006	1
n65001010014	2
n58013011004	2
n61002012005	2
n66007011015	1
n66004008004	1
n66005006010	1
n66005014004	1
n66014003013	1
n66006006009	1
n66005008008	1
n66005011013	1
n66006001018	1
n66015007006	1
n66004009005	1
n66004006020	1
n66019004011	1
n66006003011	1
n66006007012	1
n66006005011	1
n66004007011	1
n66004007026	1
n66004007017	1
n66004007003	1
n42002030007	1
n42003006006	1
n49006017005	1
n56002011007	1
n44028028011	1
n66018022003	1
n66014002022	1
n55004011014	1
n55002021013	1
n57001011011	1
n45012020018	2
n55003006013	1
n41006037016	2
n44023023020	2
n66011003011	1
n66012006022	1
n44023023010	1
n43006007005	1
n44027037009	1
n43021008019	1
n52004009013	1
n44006003017	3
n42010042004	2
n66021023005	1
n52005001010	1
n41002017009	1
n42019034008	1
n66003017010	1
n40021003012	1
n58005012026	1
n43013010009	1
n46012021009	1
n50004016011	1
n58010036004	1
n58005012010	1
n40014016007	1
n52001008032	1
n42022071008	1
n43016030008	1
n62003017014	1
n40003014008	1
n41014063011	1
n49004028018	1
n66022005009	1
n46012021019	1
n46012024006	1
n44020034005	1
n50004019007	1
n56003014012	1
n62002027014	1
n44028010013	1
n42015007021	1
n40026065012	1
n43002025004	1
n40009012006	1
n42019031015	1
n44002045015	1
n42009011019	1
n44004035014	1
n41011003013	1
n58007011018	1
n42005031009	1
n43013029016	1
n50002025018	1
n49004029017	1
n40006008011	1
n45012013002	1
n52004009006	1
n52004012009	1
n41002025010	1
n47007011016	1
n41014033015	2
n41016005016	1
n41016006006	1
n41009015008	1
n41014054017	2
n44026030013	1
n44028023010	1
n57001022006	1
n49002021004	4
n46003009008	4
n47005001012	4
n40024001017	3
n41013002010	3
n41013001019	3
n46014026020	2
n46014003006	2
n49004029015	2
n46014012010	2
n46014005026	2
n47012019018	2
n49004016027	1
n47010008016	1
n45014019010	1
n49004012010	1
n47013010020	1
n45015002010	1
n43003002005	1
n44009025006	1
n43019039009	1
n46011023017	1
n44016009005	1
n43011010007	1
n44017010006	1
n42002008014	1
n66012010044	1
n44016033009	1
n42018007017	1
n44027027004	1
n42012020009	1
n66008012037	1
n44027023006	1
n42005005008	1
n41005005004	1
n66021025009	1
n43009004013	1
n43013030010	1
n52005005012	1
n44005019005	1
n40012040030	1
n44026007008	1
n66014011017	1
n44020031006	1
n40012040014	1
n66020010026	1
n45013012002	1
n44023031014	1
n66004008024	1
n40004002006	1
n52003010001	1
n52005002011	1
n41014030014	1
n44009024016	1
n54005005017	1
n66022005002	1
n43021003024	1
n41004027005	1
n42002037017	1
n44012006009	1
n44023011004	1
n55001003023	1
n44018009006	1
n66007015014	1
n52002009010	1
n42017034005	1
n44023023025	1
n40026031013	1
n40026034012	1
n52005007009	1
n52005007004	1
n53003008012	1
n44027027014	1
n40014025005	1
n41006048018	1
n40002014011	1
n40028013007	1
n40025006003	1
n42021037011	1
n41005004018	5
n42009039019	4
n66002027012	3
n40012020002	2
n45016020006	2
n41014003022	1
n43019036010	1
n41016014014	1
n40019008007	1
n41010005008	1
n44017023010	1
n54003002013	1
n60004009001	1
n56001008002	1
n46006009021	1
n54001010002	1
n51001024009	1
n44007034004	1
n58007022007	1
n42004010011	1
n43003014006	2
n42010019009	2
n41016018005	2
n40023033001	2
n42011011014	2
n40007010006	2
n66020002006	1
n66012009008	1
n66012014033	1
n40010016015	1
n47011003007	1
n66012015004	1
n66009019021	1
n46010009012	1
n60005005009	1
n44020019006	1
n51003012013	1
n51002023010	1
n49004002003	1
n51002018006	1
n50002003009	1
n44017010007	2
n44013004004	1
n54006003006	4
n58011006010	3
n40021023007	3
n40022023005	3
n43012021003	3
n40021014002	3
n44012013008	3
n44028009013	3
n42013031005	3
n44007031008	3
n42009042003	3
n58010001028	3
n58010022001	3
n58004016001	3
n42023036007	3
n44008029007	3
n40024001010	3
n44010028014	3
n44009001014	2
n41014045004	2
n44023014002	2
n40021030001	2
n44022026005	2
n40008025002	2
n42008024001	2
n40008002004	2
n40019016004	2
n42010034002	2
n42008044001	2
n40009020007	2
n40016001002	2
n40025020002	2
n40025024001	2
n41010002002	2
n40025022001	2
n42007014002	2
n40009028006	2
n40028018002	2
n40017014006	2
n40028009010	2
n40026073004	2
n40026049003	2
n40027058002	2
n42023052002	2
n40026060009	2
n40026060005	2
n40026050011	1
n40015012002	1
n42020027001	1
n40018021002	1
n40014012002	1
n40013027001	1
n44022027001	1
n40021028010	1
n41001031002	1
n40028002013	1
n40004003002	1
n40017019002	1
n42009012006	1
n41012028002	1
n40015023008	1
n40008019002	1
n40026069010	1
n40026007001	1
n40013036010	1
n40020020002	1
n40017024006	1
n41006035006	1
n40024003009	1
n40019003002	1
n40008005006	1
n44018002030	1
n40018001005	1
n40009014002	1
n40026017006	1
n40015030002	1
n40015001002	1
n40017007002	1
n40013010002	1
n58012022002	1
n40004011009	1
n60002004003	1
n40005001012	1
n58012018003	1
n58007025009	1
n40014015004	1
n42021011011	1
n66003016003	1
n55003002005	1
n66012010031	1
n44025016020	1
n44025018005	1
n44023035007	1
n44023030016	1
n46009013019	1
n45001012004	1
n44012015006	2
n43010020009	2
n44026024011	1
n44026025005	1
n46014023022	1
n54003015011	5
n58010033013	4
n49002003006	3
n61002018016	3
n44015016003	2
n44005022011	2
n60001017019	1
n58013018014	1
n47001012028	1
n41005041009	1
n44013011028	1
n44024023004	2
n44016023013	2
n40028004008	2
n40027036003	2
n40027054008	2
n44012006026	2
n47011009028	1
n61002004016	1
n66014012008	1
n62005003012	1
n43014023013	1
n62003022012	1
n44012005005	1
n43015010018	1
n43008052024	1
n62003024003	1
n54005022011	1
n54006014001	1
n43008051010	1
n40019017022	1
n62002003012	1
n62002004011	1
n61002009013	1
n62005018017	1
n43002010017	1
n43008055026	1
n46007037026	1
n47011009026	1
n66003008021	1
n62002005004	1
n43012007014	1
n66002026006	1
n43015020025	1
n43014021007	1
n43014024009	1
n59002010006	1
n66012017019	1
n43015020029	1
n65001006022	1
n43015010005	1
n59001027022	1
n61003007014	1
n43014015008	1
n66003010002	1
n66003003008	1
n55004007010	1
n43017006022	1
n66003010010	1
n65001021005	1
n65001006005	1
n43017011019	1
n43017012006	1
n43017015011	1
n43009016018	1
n44015005018	1
n66016015009	1
n66022009017	1
n66001003012	1
n44025004006	1
n44025021013	1
n49004003002	1
n65001001016	1
n60001004008	1
n52005023030	1
n40023003009	1
n40028020003	1
n66022007007	1
n65001013017	1
n61002017015	1
n44025021005	1
n44027007017	1
n44027004003	1
n54004006002	2
n45016004009	1
n43020007017	2
n40027059007	1
n42023053003	1
n58007012009	2
n58011005019	1
n58012027009	1
n46007031008	1
n46009018016	1
n40013002012	2
n66007015021	1
n66005001007	1
n66005007009	1
n66004002016	1
n66007010012	1
n66017015011	1
n66014015013	1
n66006016017	1
n66019004017	1
n66020011008	1
n66014014011	1
n66014016004	1
n66021005004	1
n66011016010	1
n40027061011	1
n40026064017	1
n41014062015	1
n66017009016	1
n66004009012	1
n66005013028	1
n66004010008	1
n66004003003	1
n40013001010	1
n59002003013	1
n44003010011	1
n41016005008	1
n40020030005	1
n42022030014	1
n41002006007	1
n44023003016	1
n40009009008	1
n40026069004	1
n40019028027	1
n66017003011	1
n66018007019	1
n42005027010	1
n42007032007	1
n40011016010	1
n41003034007	1
n40027019001	1
n40022044006	1
n44014008009	1
n58001013008	1
n41002014008	1
n42022055010	1
n66004004015	1
n42022056006	1
n40028002018	1
n41012036014	1
n40024003001	1
n44008028005	1
n40023022016	1
n41013003002	1
n66017001028	1
n42010013026	1
n42018035011	1
n43009008018	1
n40015029017	1
n41003032002	1
n66006004008	1
n66006002009	1
n66009017011	1
n66006008009	1
n66006005022	1
n66019018016	1
n66019021009	1
n66019019020	1
n66019011012	1
n40004016004	1
n42001079008	1
n40004016012	1
n44002002019	1
n66014006014	1
n43002014016	1
n46014030005	1
n43012015010	1
n51003001017	1
n42022069010	1
n40026058016	1
n42020042013	1
n42005017013	1
n44002034017	1
n41010046023	1
n40027036002	1
n43006003009	1
n41004001019	1
n42008035013	1
n59002003024	1
n41005015010	1
n42021035008	1
n42001001004	1
n51001012011	4
n60005003005	3
n44001017009	2
n44026018024	2
n44008021006	2
n41015024010	1
n44001026008	1
n42023034019	1
n43019024031	1
n40027035009	1
n44001026003	1
n44028013010	1
n66010010011	3
n66010009017	3
n40013004016	2
n41004004017	2
n42008005027	2
n66011005014	1
n66020009026	1
n47011020009	1
n41012040002	1
n42020047002	1
n48005015006	1
n42015030008	1
n66012004034	1
n43002017013	1
n44013019008	1
n47006008006	1
n52004007008	1
n49004019009	1
n48005019011	1
n49005003004	1
n52002003010	1
n45006019017	1
n45001024013	1
n40023027023	1
n47012021022	1
n51003005010	1
n41003023011	1
n40004010007	1
n43013027010	1
n66002013008	1
n40012026006	1
n41008033016	1
n41001013011	1
n66020007009	1
n42013016009	1
n44026018014	1
n66002013037	1
n46007005026	1
n41004015018	1
n54005015007	1
n53002009008	1
n45016020008	1
n42022003003	1
n66002009026	1
n47002011006	1
n40012026004	1
n52002018017	1
n46005005005	1
n47012007016	1
n66012009016	1
n44005003010	1
n41003026004	1
n40016023010	1
n66003009007	1
n42022031005	1
n41003023010	1
n42010018006	1
n66020002014	1
n66002024021	1
n47011014007	1
n42011018005	1
n54001020009	1
n60003008005	1
n55001003013	2
n45009002007	1
n45014013012	3
n46008009009	3
n45014020018	2
n45009032015	2
n60002008003	1
n45009033008	1
n58007020006	1
n58007020011	1
n58007021004	1
n58007028013	1
n42004018020	1
n44024004015	1
n47010001011	1
n66018003031	1
n48002014030	1
n60001008014	1
n44019039008	2
n46009021010	1
n44002028007	1
n44014017017	1
n58011006019	1
n40005040005	8
n66018020015	7
n47005014008	6
n45014022014	5
n44013027022	5
n44026008003	4
n45014005010	4
n45014005004	4
n44015019003	3
n47002001001	3
n46002002003	3
n44016004012	2
n44020016001	2
n44025025015	2
n46007037021	2
n44027001003	2
n56003012016	2
n44004019022	2
n44003013031	2
n44021025008	2
n46006003005	1
n46005013006	1
n46011031007	1
n46011032001	1
n43008015008	1
n59004011009	1
n60002023011	1
n43012047019	1
n43018031014	1
n43005022005	1
n58013004014	1
n43008050012	1
n66011018015	1
n60001017007	1
n59004012017	1
n40007001005	1
n42007043015	1
n42022030020	1
n45002012015	1
n66020013023	1
n46005012011	1
n55004001010	1
n59004011016	1
n43016011010	1
n40007001002	1
n43012048019	1
n40007002006	1
n66019002009	1
n42006037007	1
n59002012011	1
n59004011021	1
n43007024002	1
n46006002014	1
n43005030010	1
n66006010015	1
n43007024009	1
n43008016003	1
n45002001012	1
n58010030011	1
n43012047013	1
n46011013004	1
n46010015004	1
n43012048012	1
n60004005007	1
n66020012026	1
n44017031007	1
n43007051005	1
n44007007007	1
n42012057007	1
n45002001022	1
n42006037003	1
n40019028033	1
n42019022007	1
n66019011022	1
n45002027002	1
n46006002009	1
n45003006005	1
n43008015005	1
n45002016004	1
n46010029016	1
n43008026007	1
n60004006008	1
n59005009008	1
n46004005006	1
n45002003007	1
n45002001008	1
n45003004025	1
n45014010004	1
n45014013004	1
n45014003015	1
n45014004005	1
n43003018012	1
n53002012002	1
n66016005019	1
n46005003012	1
n45003007021	1
n44023003017	1
n44016015011	1
n44013046024	1
n46005012006	1
n51002016005	1
n66018008025	1
n40007002005	1
n43003018006	1
n43003017012	1
n44026006016	1
n44025010014	1
n44025020015	1
n44025009020	1
n46006006005	1
n46006001009	1
n44023006032	1
n44024021016	1
n45014013007	1
n40024032018	1
n41013028016	1
n58009011012	3
n49004013019	2
n58005014001	2
n46002006006	2
n51001028018	2
n59001004009	2
n51004012019	2
n46014020014	2
n59001017007	1
n40005048011	1
n62004018009	1
n40005048004	1
n45012002027	1
n59001025006	1
n59003002012	1
n50003015003	1
n46013010005	1
n59001004005	1
n40019021007	1
n44016022010	1
n61002020005	1
n49003018002	1
n45007021004	2
n58010008018	1
n45006014010	1
n45007009005	1
n40005018023	1
n45003020013	1
n42002023004	1
n40011013007	1
n58007028017	1
n45013008014	1
n48004005004	1
n45007002018	1
n40023023022	1
n45004015010	1
n48003019004	1
n45002012011	1
n44006013021	1
n48002016031	1
n59001025005	1
n45002017008	1
n59002010005	1
n43001045013	1
n44015005020	1
n43008017004	1
n48003023008	1
n45002025006	1
n49002015002	1
n45003028008	1
n46014021003	1
n43019007011	1
n45007004008	1
n45010005009	1
n46009020012	1
n43008005004	1
n48004004019	1
n45003019006	1
n45005013003	1
n45007007005	1
n48002019005	1
n45002014014	1
n59002012008	1
n44021020024	1
n43007049009	1
n42010026008	1
n40005017007	1
n48002016035	1
n48002019004	1
n44021028015	1
n43007023011	1
n48005014004	1
n44023003021	1
n44023029007	1
n45007006006	1
n45007023020	1
n45007023011	1
n45004014005	1
n48006002009	1
n48005018008	1
n58009019007	1
n44018013005	1
n44024014022	1
n45002014006	1
n44028023028	1
n48004021005	1
n59004011017	1
n50003005012	1
n58007012008	1
n42002039008	1
n46009008009	1
n59002008003	1
n48003005014	1
n44007053004	1
n45007001006	1
n48003012003	1
n45002018012	1
n45008007011	1
n45007023004	1
n50003009011	1
n45002014011	1
n45008002003	1
n45007008016	1
n45005020001	1
n45002027008	1
n45007001010	1
n59004011020	1
n45002015006	1
n43018031012	1
n45010004003	1
n44025008008	1
n58007005018	1
n59002009009	1
n45004015003	1
n45007005014	1
n48003021020	1
n44021024030	1
n48003018004	1
n45003021011	1
n48004021009	1
n45013010010	1
n58008004015	1
n45007022004	1
n48002016009	1
n45007007017	1
n58007019005	1
n45002026008	1
n43007019006	1
n45009031004	1
n42002027025	1
n45002013013	1
n45007007027	1
n45007014005	1
n48003021014	1
n42002022011	1
n44013038021	1
n45007025024	1
n43007019013	1
n48003017016	1
n58007028002	1
n45008003005	1
n45007003021	1
n46009009005	1
n58010016015	1
n45003021004	1
n40022040008	1
n44022003025	1
n45007016010	1
n45006015008	1
n58010001005	1
n58009022009	1
n42002024010	1
n45002012014	1
n45004016021	1
n45002020015	1
n45003031010	1
n48005003012	1
n58008010017	1
n48003010025	1
n45004013004	1
n42024044025	1
n58010028003	1
n46009020020	1
n54001009005	1
n48005023008	1
n54001008006	1
n45003020004	1
n45008002015	1
n43007051003	1
n45009031007	1
n45007025019	1
n48003002009	1
n45002014019	1
n45007012004	1
n44013015006	1
n45003031001	1
n48003024003	1
n40007012020	1
n48003010005	1
n43019007006	1
n48003021003	1
n45002023009	1
n45002023003	1
n45008004005	1
n59004011025	1
n44018015010	1
n46014034017	1
n42016017012	1
n48003011004	1
n59004011014	1
n45005013014	1
n46015056014	1
n48006013006	1
n45002013005	1
n42016016002	1
n46009020024	1
n48005004006	1
n48002021010	1
n44022012008	1
n45003019011	1
n43001017003	1
n40022036007	1
